950931751,1,,950931751,         nan,         nan,1,279,0,-1.21524,-0.72228,-1.19067,-0.86736,-1.99407,-1.54752,-1.96287,-1.33068,-0.86346,-1.85562,-0.58227,0.88023,0.73905,1.06587,1.44846,-9.06477,-53.82195,-127.36464,-176.30223,-177.41919,-152.62923,-120.52014,-90.44841,-62.56263,-37.16544,-15.07077,3.05448,18.73053,32.74947,44.08326,54.80709,63.82857,72.33135,80.95581,87.93681,94.05513,97.54953,98.85525,96.67749,93.23262,87.89274,81.09387,74.91861,68.47113,63.65034,57.82179,52.12311,48.49338,43.20966,38.47935,33.96159,30.01206,26.60892,23.28612,20.23242,17.3511,15.05595,12.56814,10.29639,8.66424,7.48878,6.32268,6.10662,5.12343,4.21668,4.35318,3.41367,3.8025,2.95308,1.49175,0.72111,-0.28236,-0.29055,-1.00113,-0.96681,-0.52416,-1.29363,-0.93912,-1.38528,-1.85406,-2.43165,         nan,-36457.18234,14788.79284,-14051.69319,9699.295302,-33801.28363,13396.49351,-12460.49396,18965.69081,14016.59321,-29764.78558,38200.4815,43874.97875,-4235.397949,9804.595251,11477.69444,-315396.7472,-1342714.75,-2206279.631,-1468126.989,-33508.78377,743698.4398,963272.2334,902151.463,836572.9948,761915.331,662839.779,543757.2366,470281.2722,420567.9963,340013.5353,321714.7442,270644.2689,255083.2765,258733.6747,209429.8986,183549.5111,104831.9492,39171.58103,-65332.76836,-103346.0499,-160196.3224,-203966.0012,-185257.7103,-193424.3063,-144623.63,-174856.4153,-170960.3172,-108891.8473,-158511.5232,-141909.2313,-135532.7344,-118485.8426,-102094.1506,-99683.95172,-91610.95563,-86439.55813,-68854.46665,-74634.26385,-68152.46699,-48964.47628,-35263.78292,-34982.98306,-6481.796861,-29495.68571,-27202.48682,4094.998017,-28185.28635,11664.89435,-25482.58766,-43839.87877,-23119.1888,-30104.08542,-245.699881,-21317.38968,1029.599501,13279.49357,-23084.08882,10635.29485,-13384.79352,-14063.39319,-17327.69161
950931727,2,,950931727,0.322778479,1,1,279,0,0.5109,-0.33696,-0.18408,-0.63882,-0.80496,-0.73827,-0.57681,-0.14664,0.48711,0.70473,0.64701,1.04364,2.44179,3.2136,2.46051,-3.13365,-29.4567,-87.5238,-150.77088,-181.74,-173.98719,-147.02298,-117.20358,-88.24335,-62.55483,-37.93842,-16.53795,4.3914,25.74117,44.06766,60.70584,75.0672,85.72668,92.67804,96.65058,95.78751,93.25446,89.67075,84.91899,78.93873,74.02785,68.10804,62.88867,57.01839,52.67067,48.3639,42.78573,37.84989,34.39488,30.68208,27.88539,26.18109,22.82904,19.56006,17.80818,16.59489,14.49552,12.97569,10.67391,9.4965,7.69938,6.30825,5.19792,5.13864,3.705,3.42771,3.04863,1.80336,1.35798,-0.5928,-1.21446,-1.03662,-1.54986,-2.90667,-2.95035,-2.26395,-2.8821,-3.88479,-3.9039,-4.71783,-4.61721,         nan,15326.99258,-25435.78768,4586.397779,-13642.19339,-4984.197586,2000.699031,4843.797654,12905.09375,19012.49079,6528.596838,-1731.599161,11898.89424,41944.47968,23154.28879,-22592.68906,-167824.7187,-789691.1175,-1742012.156,-1897411.481,-929073.15,232584.1873,808925.9082,894581.5667,868806.4792,770655.2267,738491.9423,642013.789,627880.1959,640492.7898,549794.4337,499145.1582,430840.5913,319784.2451,208540.699,119176.1423,-25892.08746,-75991.46319,-107511.2479,-142552.731,-179407.7131,-147326.3286,-177594.214,-156581.0242,-176108.3147,-130431.5368,-129203.0374,-167345.0189,-148075.1283,-103650.2498,-111383.9461,-83900.65936,-51128.97524,-100561.4513,-98069.3525,-52556.37454,-36398.68237,-62981.0695,-45594.87792,-69053.36655,-35322.28289,-53913.57389,-41733.87979,-33309.88387,-1778.399139,-43009.17917,-8318.695971,-11372.39449,-37358.08191,-13361.39353,-58523.37165,-18649.79097,5335.197416,-15397.19254,-40704.28029,-1310.399365,20591.99003,-18544.49102,-30080.68543,-573.2997223,-24417.88817,3018.598538
950931533,3,,950931533,0.65979076,-0.44320263,1,276,0,0.89817,0.16887,0.06318,-0.31668,-0.5694,-1.1739,-1.09824,-0.11856,-0.3276,-0.32682,-0.40404,0.10296,0.5499,2.90082,3.22842,-12.16722,-54.64173,-132.366,-204.87753,-223.70517,-200.17452,-165.12678,-130.18668,-98.08695,-69.0144,-43.48617,-21.37161,-2.55099,14.86095,31.84038,48.38067,63.48771,76.59444,87.04956,96.06324,102.97209,107.43057,109.47534,108.84159,106.69971,101.45538,96.03555,89.31858,82.35279,74.57229,68.69187,62.06148,55.34217,49.5729,44.4795,40.18521,35.75481,31.51668,27.26178,24.09264,19.96722,16.97904,14.25177,12.4917,11.66646,9.94188,8.02035,5.31921,3.89337,3.04629,1.50969,1.80882,1.40283,0.46059,0.10413,-0.90636,-2.14344,-2.8314,-2.79591,-2.89146,-2.52486,-2.80527,-2.70153,-2.96985,-2.97375,-4.10826,         nan,26945.08695,-21878.9894,-3170.698464,-11395.79448,-7581.596328,-18134.99122,2269.798901,29390.38576,-6271.196963,23.39998867,-2316.598878,15209.99263,13408.19351,70527.56584,9827.99524,-461868.9763,-1274234.683,-2331726.971,-2175344.846,-564828.9264,705919.1581,1051431.691,1048202.492,962991.4336,872176.0776,765846.5291,663436.4787,564618.3265,522357.947,509382.6533,496208.4597,453210.9805,393201.7096,313653.4481,270410.269,207265.3996,133754.3352,61343.07029,-19012.49079,-64256.36888,-157329.8238,-162594.8212,-201509.0024,-208973.5988,-233414.8869,-176412.5146,-198911.6037,-201579.2024,-173078.0162,-152801.926,-128828.6376,-132911.9356,-127143.8384,-127646.9382,-95074.15395,-123762.5401,-89645.35658,-81818.06037,-52802.07443,-24757.18801,-51737.37494,-57645.87208,-81034.16075,-42775.17928,-25412.38769,-46097.97767,8973.895654,-12179.6941,-28267.18631,-10693.79482,-30314.68532,-37112.38202,-20638.79,1064.699484,-2866.498612,10997.99467,-8412.295926,3112.198493,-8049.596101,-116.9999433,-34035.28352
950932696,4,,950932696,         nan,         nan,1,312,0,0.60138,1.40517,0.5148,1.11891,1.31586,0.37752,0.92469,1.51164,1.55922,1.59276,1.86966,1.872,2.48976,8.37291,26.59176,36.15768,-5.19519,-101.65584,-165.9957,-166.28079,-138.31545,-105.15843,-73.50447,-46.31835,-24.75174,-7.68339,5.15502,16.13274,25.09299,33.39336,40.54245,47.17557,52.41873,57.84948,61.63599,64.8453,67.47585,69.64659,70.77018,70.40709,69.01167,66.64827,61.98582,57.47001,52.79508,47.79645,43.02012,38.19465,33.41325,29.82447,25.11444,21.71988,18.29919,15.0735,12.5619,8.79723,7.06095,5.38239,3.04746,1.48434,0.18525,0.20553,-0.4797,-0.71253,-1.01088,-2.36028,-4.0014,-4.27596,-4.67025,-5.02437,-4.70067,-5.07078,-5.09496,-4.84926,-5.00643,-4.8516,-5.41515,-5.44557,-5.20884,-5.21079,-5.31843,         nan,18041.39126,24113.68832,-26711.08706,18123.29122,5908.497138,-28150.18637,16415.09205,17608.49147,1427.399309,1006.199513,8306.995977,70.199966,18532.79102,176494.4145,546565.2353,286977.461,-1240585.499,-2893818.098,-1930194.865,-8552.695858,838959.7937,994710.1182,949618.3401,815583.205,646997.9866,512050.252,385152.1135,329331.4405,268807.3698,249010.9794,214472.5961,198993.5036,157294.7238,162922.4211,113595.245,96279.25337,78916.46178,65122.16846,33707.68367,-10892.69472,-41862.57972,-70901.96566,-139873.4323,-135474.2344,-140247.8321,-149958.8274,-143289.8306,-144764.0299,-143441.9305,-107663.3479,-141300.8316,-101836.7507,-102620.6503,-96770.65313,-75347.96351,-112940.0453,-52088.37477,-50356.77561,-70047.86607,-46893.57729,-38972.68112,608.3997053,-20556.89004,-6984.896617,-8950.495665,-40481.98039,-49233.57615,-8236.796011,-11828.69427,-10623.59485,9710.995297,-11103.29462,-725.3996487,7370.99643,-4715.097716,4644.89775,-16906.49181,-912.599558,7101.89656,-58.49997167,-3229.198436
950931458,5,,950931458,1,0,1,273,0,0.75309,0.94263,0.65247,-0.9477,-1.41375,-2.2971,-2.4219,-2.46987,-2.70387,-1.69611,-1.78659,-2.74755,-4.00452,-4.4187,-2.67033,0.21177,-54.27513,-225.20355,-409.53783,-450.5475,-369.10926,-274.4235,-204.23949,-150.64491,-106.10145,-68.98086,-34.26735,-2.16099,30.97029,62.29314,93.00915,125.53593,156.27651,185.04759,204.84672,214.539,215.20551,209.15388,199.4226,187.58727,174.6732,160.563,146.56746,132.56568,121.48773,109.06896,97.79796,87.21765,77.21844,68.8896,60.97923,53.62149,46.63308,41.67579,35.87181,30.51906,25.43853,21.20469,17.75982,15.26187,12.46635,10.46058,8.92047,6.36558,5.12109,2.6637,1.04286,-0.38922,-1.63956,-3.03615,-3.97098,-4.66557,-6.37728,-6.45489,-7.29807,-7.68417,-7.97784,-8.67087,-9.67083,-10.21176,-9.90132,         nan,22592.68906,5686.197246,-8704.795784,-48005.07675,-13981.49323,-26500.48716,-3743.998187,-1439.099303,-7019.9966,30232.78536,-2714.398685,-28828.78604,-37709.08174,-12425.39398,52451.0746,86462.95812,-1634606.208,-5127850.116,-5530025.722,-1230289.504,2443146.017,2840571.424,2105519.28,1607836.621,1336303.153,1113617.161,1041404.796,963190.3335,993937.9186,939685.0449,921479.8537,975802.9274,922216.9533,863131.9819,593973.6123,290768.2592,19995.29032,-181548.8121,-291938.2586,-355059.728,-387421.9124,-423305.795,-419865.9966,-420053.1965,-332338.339,-372562.9196,-338129.8362,-317409.1463,-299976.1547,-249865.079,-237310.9851,-220732.0931,-209652.1985,-148718.628,-174119.3157,-160582.4222,-152415.8262,-127015.1385,-103346.0499,-74938.4637,-83865.55938,-60173.07086,-46203.27762,-76646.66288,-37334.68192,-73721.66429,-48625.17645,-42962.37919,-37510.18183,-41897.67971,-28044.88642,-20837.68991,-51351.27513,-2328.298872,-25295.38775,-11582.99439,-8810.095733,-20790.88993,-29998.78547,-16227.89214,9313.195489
950930985,6,,950930985,0.859803693,-0.177662166,1,264,0,0.26442,-0.01326,0.60177,0.94809,0.28665,-0.28158,-1.209,-1.61226,-1.73355,-1.27062,-0.82251,-1.53465,-2.10444,-0.58695,4.46082,1.69299,-24.67881,-87.81747,-142.75365,-139.86609,-92.40309,-29.62908,26.06448,61.4601,77.73714,80.95542,76.10928,70.49835,65.22984,58.70631,52.21476,44.90421,38.53356,32.27367,28.03359,22.75689,17.27427,13.80327,10.64778,7.98135,4.96275,2.39226,1.8642,0.52299,-0.62673,-1.64424,-2.20077,-2.11224,-2.38953,-2.23041,-2.50653,-2.63991,-2.32401,-2.24133,-1.90866,-1.89501,-1.4469,-1.27803,-1.56702,-2.07831,-0.98865,-1.04676,-0.7215,-0.68913,0.07722,0.57837,0.03666,0.07332,-0.01131,-0.24336,-0.63882,-0.38922,-0.58656,-1.2909,-0.58539,-1.25268,-0.42393,0.81237,0.80301,0.66339,0.44148,         nan,7932.596158,-8330.395965,18450.89106,10389.59497,-19843.19039,-17046.89174,-27822.58652,-12097.79414,-3638.698238,13887.89327,13443.29349,-21364.18965,-17093.69172,45524.67795,151433.0267,-83034.85978,-791153.6168,-1894158.883,-1648084.602,86626.75804,1423889.31,1883219.388,1670805.991,1061868.086,488310.9635,96548.35324,-145384.1296,-168327.8185,-158055.2234,-195705.8052,-194746.4057,-219316.3938,-191119.4074,-187796.609,-127202.3384,-158300.9233,-164478.5203,-104129.9496,-94664.65415,-79992.86126,-90557.95614,-77114.66265,-15841.79233,-40236.28051,-34491.58329,-30525.28522,-16695.89191,2655.898714,-8318.695971,4773.597688,-8283.595988,-4001.398062,9476.99541,2480.398799,9980.095166,409.4998017,13443.29349,5066.097546,-8669.695801,-15338.69257,32689.78417,-1743.299156,9757.795274,971.0995297,22990.48886,15034.49272,-16251.29213,1099.799467,-2538.89877,-6961.496628,-11863.79425,7487.996373,-5920.197133,-21130.18977,21165.28975,-20018.6903,24862.48796,37088.98204,-280.799864,-4188.597971,-6657.296776
950940001,7,,950940001,0.371615827,-0.902670934,1,261,0,-0.4797,-0.72501,-0.975195,-1.91139,-2.301195,-2.3634,-2.69373,-3.60399,-3.24675,-2.32128,-2.27721,-2.6403,-3.571035,-6.188715,-19.9836,-50.16804,-94.65963,-140.965695,-157.537185,-136.777485,-105.417,-79.09278,-57.00006,-36.429315,-18.93294,-4.390425,8.65059,19.32177,30.11112,40.410825,47.853,56.115735,63.370125,69.289545,73.79268,76.444485,77.27811,76.356345,73.95141,69.786405,65.390325,60.890115,55.866525,51.01317,45.923865,39.65013,35.579115,31.169385,26.93808,22.43202,19.16889,15.68775,12.229425,10.15287,8.014305,8.39163,8.04882,8.52813,7.573215,7.178925,7.608315,6.178185,4.04196,2.96985,2.72025,2.02956,1.142895,1.494675,0.74919,-0.01443,-0.23205,-0.84123,-0.657345,-1.66296,-1.985295,-2.401425,-3.393195,-3.25221,-3.2331,-2.872155,-3.51897,         nan,-14390.95592,-7359.277456,-7505.527008,-28085.76396,-11694.11418,-1866.144283,-9909.869643,-27307.71635,10717.16717,27764.01495,1322.09595,-10892.66663,-27921.96447,-78530.15944,-413845.2823,-905530.4261,-1334743.611,-1389177.694,-497143.1771,622789.0922,940811.668,789724.1808,662779.5697,617120.4595,524889.6421,436274.1135,391229.2515,320134.4193,323679.5085,308990.2035,223264.5661,247881.2907,217631.0333,177582.056,135093.6362,79553.9063,25008.67339,-27652.86529,-72147.82899,-124949.7672,-131881.996,-135005.8864,-150707.2383,-145600.204,-152678.6823,-188211.4734,-122130.0759,-132291.4947,-126938.7611,-135181.3859,-97893.60012,-104433.8801,-103749.4322,-62296.45916,-64156.75347,11319.71532,-10284.2685,14379.25595,-28647.36224,-11828.66376,12881.66054,-42903.76857,-64086.55368,-32163.20147,-7487.977062,-20720.63653,-26599.86852,10553.36767,-22364.48149,-22908.52982,-6528.580001,-18275.34402,5516.533101,-30168.35758,-9670.020377,-12483.86176,-29753.00886,4229.537043,573.2982438,10828.31683,-19404.39056
950939678,8,,950939678,0.023590663,2.34520788,1,250,0,-0.736515,-1.369485,-1.10994,-1.146795,-1.03896,-0.21606,-0.722085,0.197145,-0.3081,-1.55805,-1.740375,-1.23201,-0.65676,0.99528,-3.79392,-21.51357,-52.802685,-98.241975,-139.35168,-140.49594,-108.23202,-64.64562,-21.985665,13.58838,40.67817,59.716995,70.975905,74.28564,73.90461,69.740385,64.326795,58.451055,52.49166,46.790445,41.430675,37.486215,32.32788,27.849705,23.64687,19.85412,17.901975,14.996475,11.749725,9.98517,8.548605,6.321315,4.92336,3.26118,1.658475,1.54206,0.764205,0.413205,-0.779025,-0.62439,-1.163955,-1.456455,-2.050425,-2.428725,-3.167775,-3.24597,-2.627625,-2.83725,-3.330015,-3.34308,-3.870165,-3.1668,-3.53262,-3.799965,-3.34152,-2.79084,-2.873325,-2.77719,-3.27678,-2.93124,-2.310945,-2.185755,-2.711475,-3.43122,-2.65395,-2.633085,-2.70855,         nan,-22095.38231,-18989.04183,7786.326148,-1105.646613,3235.04009,24686.92438,-15180.7035,27576.81552,-15157.30357,-37498.38513,-5469.733244,15250.90328,17257.44713,49561.04818,-143675.5599,-531587.8716,-938670.5745,-1363174.524,-1233287.372,-34327.69484,967914.6349,1307587.994,1279794.73,1067218.081,812691.2104,571163.0003,337766.2653,99291.74584,-11430.86498,-124926.3673,-162407.2025,-176271.66,-178781.3023,-171035.9261,-160792.6074,-118333.4375,-154749.5759,-134344.8385,-126084.6638,-113782.1514,-58564.1706,-87164.73298,-97402.20162,-52936.48784,-43096.81798,-66818.49531,-41938.52153,-49865.24725,-48081.00271,-3492.439301,-23335.57852,-10529.96774,-35766.79043,4639.035789,-16186.90041,-8774.973119,-17819.04541,-11348.96523,-22171.43208,-2345.842814,18550.29317,-6288.730735,-14782.90471,-391.9487993,-15812.50156,21100.88536,-10974.56638,-8020.325431,13753.30787,16520.34939,-2474.54242,2884.041165,-14987.65409,10366.16824,18608.79299,3755.688495,-15771.55169,-21592.28386,23318.02857,625.9480825,-2263.943065
950951940,9,,950951940,0.322778479,-1,1,292,0,-0.27417,-0.156,-0.74256,-0.72657,-0.14586,-1.31235,-0.66534,-0.37401,-0.44187,-1.22148,-0.49257,0.19968,-1.56858,-4.45965,-14.36643,-38.79291,-76.50084,-117.60606,-139.35714,-130.14222,-104.40378,-78.43407,-54.26967,-34.90383,-17.97744,-6.02277,3.24909,11.16414,18.97038,25.35039,30.21564,34.3122,39.66495,43.67337,47.03556,51.05022,55.04538,55.75011,57.91266,58.72542,59.19537,58.75233,56.71146,54.79656,52.5603,49.70355,46.84797,42.92769,39.28626,36.23724,33.02208,29.27574,26.40339,22.81617,21.21639,19.31085,16.81134,15.38277,13.45461,12.79356,10.96017,9.2274,8.37525,6.67914,5.87145,4.69014,3.51195,2.78811,1.86498,2.00226,0.48867,0.41808,0.62712,0.19539,-0.0429,-0.9555,-0.89037,-2.34858,-3.29433,-3.03615,-2.96283,         nan,-8225.096074,3545.098308,-17596.7916,479.699771,17421.29168,-34994.6833,19410.29073,8739.895828,-2035.799028,-23388.28884,21867.28956,20767.49009,-53047.77468,-86732.0586,-297203.2581,-732794.0502,-1131237.36,-1233156.011,-652532.0885,276447.468,772152.8314,779090.9281,724931.6539,580974.9227,507791.4576,358639.9288,278155.6672,237451.3867,234187.0882,191400.2086,145957.4303,122896.7413,160582.4233,120252.5426,100865.6519,120439.7425,119854.7428,21141.88991,64876.46903,24382.78836,14098.49327,-13291.19366,-61226.07077,-57446.97258,-67087.76798,-85702.45909,-85667.35911,-117608.3439,-109242.8479,-91470.55634,-96454.75396,-112390.1463,-86170.45887,-107616.5486,-47993.37709,-57166.17271,-74985.26421,-42857.07954,-57844.77239,-19831.49053,-55001.67374,-51983.07519,-25564.4878,-50883.27571,-24230.68843,-35439.28308,-35345.68313,-21715.18963,-27693.88678,4118.398034,-45407.67832,-2117.698989,6271.197006,-12951.89382,-7148.696588,-27377.98693,1953.899067,-43746.27912,-28372.48646,7745.396303,2199.59895
950951891,10,,950951891,0.103053176,-1.664828383,1,291,0,0.25272,-0.6786,-0.99762,-1.82481,-3.07671,-0.8034,0.34788,0.31083,0.98241,1.99173,3.04863,4.6332,5.44128,5.91162,-9.36234,-48.35922,-96.1467,-140.05446,-165.59751,-165.85959,-143.97474,-109.93749,-75.86124,-45.0333,-19.16538,0.06084,13.02912,24.45144,32.52288,40.48902,45.69123,50.02452,54.50133,58.1022,61.77717,66.18183,69.30183,70.96635,70.82166,68.77065,67.46766,65.88075,63.12774,59.09007,54.7794,50.51163,44.68815,40.04442,34.23225,29.8662,25.97088,23.10711,21.43284,19.4805,17.20875,15.43698,14.60004,13.75998,10.34514,8.95596,7.19355,6.33204,3.9039,1.8369,0.5382,1.10487,-0.32916,0.41028,-0.82095,-1.98042,-0.41301,-0.4563,-0.6357,-0.17667,0.1911,-1.03779,-0.55497,0.03393,-0.66066,-0.60177,-1.35837,         nan,7581.596381,-27939.58666,-9570.595431,-24815.68815,-37556.98207,68199.26744,34538.38351,-1111.499469,20147.39038,30279.58555,31706.98486,47537.07731,24242.38843,14110.19326,-458218.5813,-1169905.842,-1433623.716,-1317232.171,-766291.1342,-7862.396247,656545.1866,1021117.013,1022287.012,924837.7585,776037.2296,576786.3247,389048.2143,342669.4364,242143.0844,238984.0859,156066.2255,129998.6379,134304.2359,108026.0484,110249.0474,132139.7369,93599.95532,49935.57616,-4340.697928,-61530.27063,-39089.68134,-47607.27727,-82590.26057,-121130.0422,-129320.0383,-128033.0389,-174704.3166,-139311.8335,-174365.0168,-130981.4375,-116859.5442,-85913.05899,-50228.07602,-58570.17204,-68152.46747,-53153.07463,-25108.18801,-25201.78797,-102445.1511,-41675.38011,-52872.27476,-25845.28766,-72844.16523,-62009.9704,-38960.9814,17000.09188,-43020.87946,22183.18941,-36936.88237,-34784.0834,47022.27755,-1298.69938,-5381.997431,13770.89343,11033.09473,-36866.6824,14484.59309,17666.99157,-20837.69005,1766.699157,-22697.98916
